年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,10,1,金,ブロッコリー,33300,,,217544,442,69.2,94.0
2021,10,1,金,　　うち輸入,33301,,,3920,399,140.5,97.8
2021,10,1,金,レタス,33400,,,760380,190,68.2,94.1
2021,10,1,金,パセリ,33600,,,3588,1783,100.3,101.2
2021,10,1,金,きゅうり,34100,,,564092,242,69.3,95.3
2021,10,1,金,かぼちゃ,34200,,,396395,151,110.4,101.3
2021,10,1,金,　　うち輸入,34201,,,50,216,500.0,108.0
2021,10,1,金,なす,34300,,,261570,309,64.9,98.1
2021,10,1,金,トマト,34400,,,530375,463,59.2,96.9
2021,10,1,金,ミニトマト,34450,,,152582,973,66.0,98.0
2021,10,1,金,ピーマン,34500,,,231056,387,74.5,98.2
2021,10,1,金,ししとう,34600,,,14033,916,79.3,105.9
2021,10,1,金,スイトコーン,34700,,,24307,187,92.6,92.1
2021,10,1,金,さやいんげん,35100,,,12934,984,72.4,102.7
2021,10,1,金,さやえんどう,35200,,,2658,1864,82.2,93.3
2021,10,1,金,　　うち輸入,35201,,,1044,927,123.8,92.0
2021,10,1,金,実えんどう,35300,,,25,513,108.7,83.8
2021,10,1,金,そらまめ,35400,,,14,879,−,−
2021,10,1,金,えだまめ,35500,,,47231,667,78.4,103.9
2021,10,1,金,かんしょ,36100,,,371239,291,84.1,100.7
2021,10,1,金,ばれいしょ,36200,,,896441,175,109.8,110.8
2021,10,1,金,さといも,36300,,,102141,289,74.0,98.3
2021,10,1,金,やまのいも,36500,,,187092,331,114.8,104.4
2021,10,1,金,たまねぎ,36610,,,2368386,103,134.3,95.4
2021,10,1,金,　　うち輸入,36620,,,37069,76,76.3,84.4
2021,10,1,金,にんにく,36700,,,27111,942,173.6,75.3
2021,10,1,金,　　うち輸入,36701,,,11165,351,134.8,98.6
2021,10,1,金,しょうが,37200,,,34550,523,96.9,96.9
2021,10,1,金,　　うち輸入,37201,,,5194,397,106.0,97.5
2021,10,1,金,生しいたけ,38100,,,69143,912,88.9,100.6
2021,10,1,金,　　うち輸入,38101,,,1106,610,100.6,104.1
2021,10,1,金,なめこ,38300,,,23183,477,99.6,98.8
2021,10,1,金,えのきだけ,38400,,,134352,287,86.8,100.3
2021,10,1,金,しめじ,38500,,,85380,443,87.9,97.1
2021,10,1,金,その他の野菜,39000,,,249400,975,73.6,112.2
2021,10,1,金,輸入野菜計,39100,,,121019,646,79.5,115.8
2021,10,1,金,他の輸入野菜,39200,,,53299,1084,70.5,131.6
2021,10,2,土,野菜総量,30000,,,12612944,242,90.4,108.5
2021,10,2,土,だいこん,30100,,,1135058,118,110.9,102.6
2021,10,2,土,かぶ,30200,,,47319,163,62.0,110.9
2021,10,2,土,にんじん,30300,,,940742,88,95.2,95.7
2021,10,2,土,ごぼう,30400,,,109292,307,121.6,103.7
2021,10,2,土,たけのこ,30500,,,18,480,−,−
2021,10,2,土,れんこん,30600,,,81288,424,90.5,101.0
2021,10,2,土,はくさい,31100,,,1152798,106,97.3,99.1
2021,10,2,土,みずな,31300,,,47890,360,105.7,96.5
2021,10,2,土,こまつな,31500,,,146922,297,100.8,98.0
2021,10,2,土,その他の菜類,31550,,,3539,337,114.5,85.1
2021,10,2,土,ちんげんさい,31560,,,38274,335,97.3,105.3
2021,10,2,土,キャベツ,31700,,,1615847,112,88.7,101.8
2021,10,2,土,ほうれんそう,31800,,,119821,622,105.5,95.5
2021,10,2,土,ねぎ,31900,,,413496,364,104.5,98.9
2021,10,2,土,みつば,32500,,,13615,509,107.8,102.0
2021,10,2,土,しゅんぎく,32600,,,11014,719,114.9,101.7
2021,10,2,土,にら,32800,,,69699,727,108.7,98.9
2021,10,2,土,セルリー,32900,,,52678,302,112.9,106.0
2021,10,2,土,アスパラガス,33100,,,24006,1004,129.6,101.1
2021,10,2,土,　　うち輸入,33101,,,8401,1069,102.7,103.8
2021,10,2,土,カリフラワー,33200,,,20773,256,99.6,104.5
2021,10,2,土,ブロッコリー,33300,,,215183,456,98.9,103.2
2021,10,2,土,　　うち輸入,33301,,,2858,409,72.9,102.5
2021,10,2,土,レタス,33400,,,684487,192,90.0,101.1
2021,10,2,土,パセリ,33600,,,4187,1711,116.7,96.0
2021,10,2,土,きゅうり,34100,,,628995,231,111.5,95.5
2021,10,2,土,かぼちゃ,34200,,,307791,154,77.6,102.0
2021,10,2,土,なす,34300,,,295925,297,113.1,96.1
2021,10,2,土,トマト,34400,,,579315,465,109.2,100.4
2021,10,2,土,ミニトマト,34450,,,192543,975,126.2,100.2
2021,10,2,土,ピーマン,34500,,,207523,382,89.8,98.7
2021,10,2,土,ししとう,34600,,,13816,925,98.5,101.0
2021,10,2,土,スイトコーン,34700,,,22299,189,91.7,101.1
2021,10,2,土,さやいんげん,35100,,,15426,977,119.3,99.3
2021,10,2,土,さやえんどう,35200,,,3926,1748,147.7,93.8
2021,10,2,土,　　うち輸入,35201,,,1335,870,127.9,93.9
2021,10,2,土,実えんどう,35300,,,26,575,104.0,112.1
2021,10,2,土,えだまめ,35500,,,49786,662,105.4,99.3
2021,10,2,土,かんしょ,36100,,,327877,288,88.3,99.0
2021,10,2,土,ばれいしょ,36200,,,705809,169,78.7,96.6
2021,10,2,土,さといも,36300,,,84263,293,82.5,101.4
2021,10,2,土,やまのいも,36500,,,148864,327,79.6,98.8
2021,10,2,土,たまねぎ,36610,,,1371120,115,57.9,111.7
2021,10,2,土,　　うち輸入,36620,,,23363,100,63.0,131.6
2021,10,2,土,にんにく,36700,,,15944,988,58.8,104.9
2021,10,2,土,　　うち輸入,36701,,,10594,369,94.9,105.1
2021,10,2,土,しょうが,37200,,,37274,538,107.9,102.9
2021,10,2,土,　　うち輸入,37201,,,6163,401,118.7,101.0
2021,10,2,土,生しいたけ,38100,,,72199,931,104.4,102.1
2021,10,2,土,　　うち輸入,38101,,,1273,604,115.1,99.0
2021,10,2,土,なめこ,38300,,,26702,476,115.2,99.8
2021,10,2,土,えのきだけ,38400,,,137459,295,102.3,102.8
2021,10,2,土,しめじ,38500,,,110078,452,128.9,102.0
2021,10,2,土,その他の野菜,39000,,,310084,876,124.3,89.8
2021,10,2,土,輸入野菜計,39100,,,116837,709,96.5,109.8
2021,10,2,土,他の輸入野菜,39200,,,62853,988,117.9,91.1
2021,10,4,月,野菜総量,30000,,,15606205,226,123.7,93.4
2021,10,4,月,だいこん,30100,,,1173165,117,103.4,99.2
2021,10,4,月,かぶ,30200,,,72270,153,152.7,93.9
2021,10,4,月,にんじん,30300,,,988735,91,105.1,103.4
2021,10,4,月,ごぼう,30400,,,97666,311,89.4,101.3
2021,10,4,月,れんこん,30600,,,86374,405,106.3,95.5
2021,10,4,月,はくさい,31100,,,1567456,101,136.0,95.3
2021,10,4,月,みずな,31300,,,54720,318,114.3,88.3
2021,10,4,月,こまつな,31500,,,179542,264,122.2,88.9
2021,10,4,月,その他の菜類,31550,,,4007,319,113.2,94.7
2021,10,4,月,ちんげんさい,31560,,,42900,311,112.1,92.8
2021,10,4,月,キャベツ,31700,,,2192279,103,135.7,92.0
2021,10,4,月,ほうれんそう,31800,,,141965,596,118.5,95.8
2021,10,4,月,ねぎ,31900,,,447198,364,108.2,100.0
2021,10,4,月,ふき,32300,,,12,1188,−,−
2021,10,4,月,みつば,32500,,,13684,515,100.5,101.2
2021,10,4,月,しゅんぎく,32600,,,11232,694,102.0,96.5
2021,10,4,月,にら,32800,,,66623,685,95.6,94.2
2021,10,4,月,セルリー,32900,,,48106,272,91.3,90.1
2021,10,4,月,アスパラガス,33100,,,29683,981,123.6,97.7
2021,10,4,月,　　うち輸入,33101,,,11742,991,139.8,92.7
2021,10,4,月,カリフラワー,33200,,,26240,236,126.3,92.2
2021,10,4,月,ブロッコリー,33300,,,272099,430,126.5,94.3
2021,10,4,月,　　うち輸入,33301,,,1995,402,69.8,98.3
2021,10,4,月,レタス,33400,,,1156500,160,169.0,83.3
2021,10,4,月,パセリ,33600,,,3506,1817,83.7,106.2
2021,10,4,月,きゅうり,34100,,,807190,218,128.3,94.4
2021,10,4,月,かぼちゃ,34200,,,419903,154,136.4,100.0
2021,10,4,月,なす,34300,,,394169,283,133.2,95.3
2021,10,4,月,トマト,34400,,,767742,432,132.5,92.9
2021,10,4,月,ミニトマト,34450,,,221233,951,114.9,97.5
2021,10,4,月,ピーマン,34500,,,291736,360,140.6,94.2
2021,10,4,月,ししとう,34600,,,14996,909,108.5,98.3
2021,10,4,月,スイトコーン,34700,,,26672,192,119.6,101.6
2021,10,4,月,さやいんげん,35100,,,19359,925,125.5,94.7
2021,10,4,月,さやえんどう,35200,,,4403,1772,112.1,101.4
2021,10,4,月,　　うち輸入,35201,,,1208,893,90.5,102.6
2021,10,4,月,実えんどう,35300,,,14,630,53.8,109.6
2021,10,4,月,えだまめ,35500,,,47897,618,96.2,93.4
2021,10,4,月,かんしょ,36100,,,431025,285,131.5,99.0
2021,10,4,月,ばれいしょ,36200,,,857296,182,121.5,107.7
2021,10,4,月,さといも,36300,,,101936,295,121.0,100.7
2021,10,4,月,やまのいも,36500,,,145516,328,97.8,100.3
2021,10,4,月,たまねぎ,36610,,,1714359,112,125.0,97.4
2021,10,4,月,　　うち輸入,36620,,,41571,105,177.9,105.0
2021,10,4,月,にんにく,36700,,,17894,1257,112.2,127.2
2021,10,4,月,　　うち輸入,36701,,,9082,360,85.7,97.6
2021,10,4,月,しょうが,37200,,,27940,604,75.0,112.3
2021,10,4,月,　　うち輸入,37201,,,5131,409,83.3,102.0
2021,10,4,月,生しいたけ,38100,,,73097,919,101.2,98.7
2021,10,4,月,　　うち輸入,38101,,,1093,611,85.9,101.2
2021,10,4,月,なめこ,38300,,,22506,475,84.3,99.8
2021,10,4,月,えのきだけ,38400,,,137391,282,100.0,95.6
2021,10,4,月,しめじ,38500,,,89053,457,80.9,101.1
2021,10,4,月,その他の野菜,39000,,,296975,923,95.8,105.4
2021,10,4,月,輸入野菜計,39100,,,139641,605,119.5,85.3
2021,10,4,月,他の輸入野菜,39200,,,67827,893,107.9,90.4
2021,10,5,火,野菜総量,30000,,,13964235,216,89.5,95.6
2021,10,5,火,だいこん,30100,,,1173504,116,100.0,99.1
2021,10,5,火,かぶ,30200,,,83588,148,115.7,96.7
2021,10,5,火,にんじん,30300,,,904533,88,91.5,96.7
2021,10,5,火,ごぼう,30400,,,110896,284,113.5,91.3
2021,10,5,火,たけのこ,30500,,,2,562,−,−
2021,10,5,火,れんこん,30600,,,94150,400,109.0,98.8
2021,10,5,火,はくさい,31100,,,1407862,94,89.8,93.1
2021,10,5,火,みずな,31300,,,47370,321,86.6,100.9
2021,10,5,火,こまつな,31500,,,147728,280,82.3,106.1
2021,10,5,火,その他の菜類,31550,,,2670,420,66.6,131.7
2021,10,5,火,ちんげんさい,31560,,,45295,307,105.6,98.7
2021,10,5,火,キャベツ,31700,,,2008670,96,91.6,93.2
2021,10,5,火,ほうれんそう,31800,,,123256,592,86.8,99.3
2021,10,5,火,ねぎ,31900,,,356149,371,79.6,101.9
2021,10,5,火,ふき,32300,,,8,1188,66.7,100.0
2021,10,5,火,みつば,32500,,,14506,500,106.0,97.1
2021,10,5,火,しゅんぎく,32600,,,11768,670,104.8,96.5
2021,10,5,火,にら,32800,,,60444,687,90.7,100.3
2021,10,5,火,セルリー,32900,,,57293,261,119.1,96.0
2021,10,5,火,アスパラガス,33100,,,20938,980,70.5,99.9
2021,10,5,火,　　うち輸入,33101,,,10995,982,93.6,99.1
2021,10,5,火,カリフラワー,33200,,,27605,243,105.2,103.0
2021,10,5,火,ブロッコリー,33300,,,256705,412,94.3,95.8
2021,10,5,火,　　うち輸入,33301,,,3910,395,196.0,98.3
2021,10,5,火,レタス,33400,,,924206,148,79.9,92.5
2021,10,5,火,パセリ,33600,,,4130,1751,117.8,96.4
2021,10,5,火,きゅうり,34100,,,578436,219,71.7,100.5
2021,10,5,火,かぼちゃ,34200,,,416847,149,99.3,96.8
2021,10,5,火,　　うち輸入,34201,,,50,216,−,−
2021,10,5,火,なす,34300,,,290660,265,73.7,93.6
2021,10,5,火,トマト,34400,,,595233,426,77.5,98.6
2021,10,5,火,ミニトマト,34450,,,153371,885,69.3,93.1
2021,10,5,火,ピーマン,34500,,,227445,352,78.0,97.8
2021,10,5,火,ししとう,34600,,,14453,898,96.4,98.8
2021,10,5,火,スイトコーン,34700,,,10906,214,40.9,111.5
2021,10,5,火,さやいんげん,35100,,,16612,903,85.8,97.6
2021,10,5,火,さやえんどう,35200,,,3551,1861,80.6,105.0
2021,10,5,火,　　うち輸入,35201,,,781,820,64.7,91.8
2021,10,5,火,実えんどう,35300,,,19,641,135.7,101.7
2021,10,5,火,えだまめ,35500,,,47384,660,98.9,106.8
2021,10,5,火,かんしょ,36100,,,361337,284,83.8,99.6
2021,10,5,火,ばれいしょ,36200,,,857683,168,100.0,92.3
2021,10,5,火,さといも,36300,,,81758,288,80.2,97.6
2021,10,5,火,やまのいも,36500,,,164530,314,113.1,95.7
2021,10,5,火,たまねぎ,36610,,,1573306,114,91.8,101.8
2021,10,5,火,　　うち輸入,36620,,,28502,101,68.6,96.2
2021,10,5,火,にんにく,36700,,,18518,934,103.5,74.3
2021,10,5,火,　　うち輸入,36701,,,12255,335,134.9,93.1
2021,10,5,火,しょうが,37200,,,33453,574,119.7,95.0
2021,10,5,火,　　うち輸入,37201,,,6190,402,120.6,98.3
2021,10,5,火,生しいたけ,38100,,,65925,938,90.2,102.1
2021,10,5,火,　　うち輸入,38101,,,1257,584,115.0,95.6
2021,10,5,火,なめこ,38300,,,25423,474,113.0,99.8
2021,10,5,火,えのきだけ,38400,,,149849,278,109.1,98.6
2021,10,5,火,しめじ,38500,,,94082,452,105.6,98.9
2021,10,5,火,その他の野菜,39000,,,300254,901,101.1,97.6
2021,10,5,火,輸入野菜計,39100,,,137383,641,98.4,106.0
2021,10,5,火,他の輸入野菜,39200,,,73446,883,108.3,98.9
2021,10,7,木,野菜総量,30000,,,17298029,212,123.9,98.1
2021,10,7,木,だいこん,30100,,,1351753,114,115.2,98.3
2021,10,7,木,かぶ,30200,,,89867,143,107.5,96.6
2021,10,7,木,にんじん,30300,,,1116860,83,123.5,94.3
2021,10,7,木,ごぼう,30400,,,132082,289,119.1,101.8
2021,10,7,木,たけのこ,30500,,,47,1569,2350.0,279.2
2021,10,7,木,れんこん,30600,,,92526,391,98.3,97.8
2021,10,7,木,はくさい,31100,,,2222980,81,157.9,86.2
2021,10,7,木,みずな,31300,,,57727,279,121.9,86.9
2021,10,7,木,こまつな,31500,,,182275,230,123.4,82.1
2021,10,7,木,その他の菜類,31550,,,2813,410,105.4,97.6
2021,10,7,木,ちんげんさい,31560,,,50878,278,112.3,90.6
2021,10,7,木,キャベツ,31700,,,2336544,91,116.3,94.8
2021,10,7,木,ほうれんそう,31800,,,149515,561,121.3,94.8
2021,10,7,木,ねぎ,31900,,,522750,344,146.8,92.7
2021,10,7,木,みつば,32500,,,13186,492,90.9,98.4
2021,10,7,木,しゅんぎく,32600,,,14681,595,124.8,88.8
2021,10,7,木,にら,32800,,,65507,673,108.4,98.0
2021,10,7,木,セルリー,32900,,,51993,258,90.7,98.9
2021,10,7,木,アスパラガス,33100,,,30499,916,145.7,93.5
2021,10,7,木,　　うち輸入,33101,,,14265,837,129.7,85.2
2021,10,7,木,カリフラワー,33200,,,40323,235,146.1,96.7
2021,10,7,木,ブロッコリー,33300,,,313283,392,122.0,95.1
2021,10,7,木,　　うち輸入,33301,,,5995,428,153.3,108.4
2021,10,7,木,レタス,33400,,,1184621,139,128.2,93.9
2021,10,7,木,パセリ,33600,,,3885,1779,94.1,101.6
2021,10,7,木,きゅうり,34100,,,872920,210,150.9,95.9
2021,10,7,木,かぼちゃ,34200,,,378877,150,90.9,100.7
2021,10,7,木,なす,34300,,,503020,258,173.1,97.4
2021,10,7,木,トマト,34400,,,933605,419,156.8,98.4
2021,10,7,木,ミニトマト,34450,,,241492,917,157.5,103.6
2021,10,7,木,ピーマン,34500,,,306328,335,134.7,95.2
2021,10,7,木,ししとう,34600,,,16457,838,113.9,93.3
2021,10,7,木,スイトコーン,34700,,,10664,224,97.8,104.7
2021,10,7,木,さやいんげん,35100,,,20106,890,121.0,98.6
2021,10,7,木,さやえんどう,35200,,,4322,1645,121.7,88.4
2021,10,7,木,　　うち輸入,35201,,,1046,767,133.9,93.5
2021,10,7,木,実えんどう,35300,,,49,430,257.9,67.1
2021,10,7,木,えだまめ,35500,,,45004,604,95.0,91.5
2021,10,7,木,かんしょ,36100,,,433047,292,119.8,102.8
2021,10,7,木,ばれいしょ,36200,,,763513,175,89.0,104.2
2021,10,7,木,さといも,36300,,,110054,282,134.6,97.9
2021,10,7,木,やまのいも,36500,,,233175,324,141.7,103.2
2021,10,7,木,たまねぎ,36610,,,1700560,109,108.1,95.6
2021,10,7,木,　　うち輸入,36620,,,42321,94,148.5,93.1
2021,10,7,木,にんにく,36700,,,20008,1269,108.0,135.9
2021,10,7,木,　　うち輸入,36701,,,9865,351,80.5,104.8
2021,10,7,木,しょうが,37200,,,26333,579,78.7,100.9
2021,10,7,木,　　うち輸入,37201,,,5431,410,87.7,102.0
2021,10,7,木,生しいたけ,38100,,,79950,910,121.3,97.0
2021,10,7,木,　　うち輸入,38101,,,1141,617,90.8,105.7
2021,10,7,木,なめこ,38300,,,23607,466,92.9,98.3
2021,10,7,木,えのきだけ,38400,,,140164,276,93.5,99.3
2021,10,7,木,しめじ,38500,,,95473,451,101.5,99.8
2021,10,7,木,その他の野菜,39000,,,312767,896,104.2,99.4
2021,10,7,木,輸入野菜計,39100,,,145220,650,105.7,101.4
2021,10,7,木,他の輸入野菜,39200,,,65160,1054,88.7,119.4
2021,10,8,金,野菜総量,30000,,,13383811,200,77.4,94.3
2021,10,8,金,だいこん,30100,,,1093054,108,80.9,94.7
2021,10,8,金,かぶ,30200,,,80176,139,89.2,97.2
2021,10,8,金,にんじん,30300,,,954889,81,85.5,97.6
2021,10,8,金,ごぼう,30400,,,93609,255,70.9,88.2
2021,10,8,金,たけのこ,30500,,,144,1565,306.4,99.7
2021,10,8,金,れんこん,30600,,,87770,374,94.9,95.7
2021,10,8,金,はくさい,31100,,,1374004,81,61.8,100.0
2021,10,8,金,みずな,31300,,,41020,277,71.1,99.3
2021,10,8,金,こまつな,31500,,,146589,202,80.4,87.8
2021,10,8,金,その他の菜類,31550,,,4577,279,162.7,68.0
2021,10,8,金,ちんげんさい,31560,,,38933,264,76.5,95.0
2021,10,8,金,キャベツ,31700,,,1885246,82,80.7,90.1
2021,10,8,金,ほうれんそう,31800,,,118123,556,79.0,99.1
2021,10,8,金,ねぎ,31900,,,408900,342,78.2,99.4
2021,10,8,金,ふき,32300,,,9,1247,−,−
2021,10,8,金,うど,32400,,,260,802,−,−
2021,10,8,金,みつば,32500,,,13770,480,104.4,97.6
2021,10,8,金,しゅんぎく,32600,,,12975,593,88.4,99.7
2021,10,8,金,にら,32800,,,59047,656,90.1,97.5
2021,10,8,金,セルリー,32900,,,57071,237,109.8,91.9
2021,10,8,金,アスパラガス,33100,,,19327,910,63.4,99.3
2021,10,8,金,　　うち輸入,33101,,,11801,867,82.7,103.6
2021,10,8,金,カリフラワー,33200,,,31466,216,78.0,91.9
2021,10,8,金,ブロッコリー,33300,,,214404,404,68.4,103.1
2021,10,8,金,　　うち輸入,33301,,,4120,398,68.7,93.0
2021,10,8,金,レタス,33400,,,851168,127,71.9,91.4
2021,10,8,金,パセリ,33600,,,3702,1776,95.3,99.8
2021,10,8,金,きゅうり,34100,,,489188,209,56.0,99.5
2021,10,8,金,かぼちゃ,34200,,,377246,144,99.6,96.0
2021,10,8,金,なす,34300,,,307997,248,61.2,96.1
2021,10,8,金,トマト,34400,,,480005,408,51.4,97.4
2021,10,8,金,ミニトマト,34450,,,137394,905,56.9,98.7
2021,10,8,金,ピーマン,34500,,,221743,327,72.4,97.6
2021,10,8,金,ししとう,34600,,,13372,870,81.3,103.8
2021,10,8,金,スイトコーン,34700,,,9302,224,87.2,100.0
2021,10,8,金,さやいんげん,35100,,,14604,889,72.6,99.9
2021,10,8,金,さやえんどう,35200,,,3089,1701,71.5,103.4
2021,10,8,金,　　うち輸入,35201,,,639,827,61.1,107.8
2021,10,8,金,実えんどう,35300,,,12,603,24.5,140.2
2021,10,8,金,そらまめ,35400,,,26,831,−,−
2021,10,8,金,えだまめ,35500,,,34062,631,75.7,104.5
2021,10,8,金,かんしょ,36100,,,364796,288,84.2,98.6
2021,10,8,金,ばれいしょ,36200,,,788708,176,103.3,100.6
2021,10,8,金,さといも,36300,,,75292,283,68.4,100.4
2021,10,8,金,やまのいも,36500,,,139593,312,59.9,96.3
2021,10,8,金,たまねぎ,36610,,,1727054,108,101.6,99.1
2021,10,8,金,　　うち輸入,36620,,,33579,96,79.3,102.1
2021,10,8,金,にんにく,36700,,,14248,1078,71.2,84.9
2021,10,8,金,　　うち輸入,36701,,,8963,377,90.9,107.4
2021,10,8,金,しょうが,37200,,,23014,579,87.4,100.0
2021,10,8,金,　　うち輸入,37201,,,4798,391,88.3,95.4
2021,10,8,金,生しいたけ,38100,,,69959,884,87.5,97.1
2021,10,8,金,　　うち輸入,38101,,,1233,608,108.1,98.5
2021,10,8,金,なめこ,38300,,,22371,454,94.8,97.4
2021,10,8,金,えのきだけ,38400,,,122947,269,87.7,97.5
2021,10,8,金,しめじ,38500,,,83925,442,87.9,98.0
2021,10,8,金,その他の野菜,39000,,,273711,899,87.5,100.3
2021,10,8,金,輸入野菜計,39100,,,116654,730,80.3,112.3
2021,10,8,金,他の輸入野菜,39200,,,51524,1232,79.1,116.9
2021,10,9,土,野菜総量,30000,,,14491275,204,108.3,102.0
2021,10,9,土,だいこん,30100,,,1310529,101,119.9,93.5
2021,10,9,土,かぶ,30200,,,83901,141,104.6,101.4
2021,10,9,土,にんじん,30300,,,1013656,78,106.2,96.3
2021,10,9,土,ごぼう,30400,,,116561,272,124.5,106.7
2021,10,9,土,たけのこ,30500,,,626,1489,434.7,95.1
2021,10,9,土,れんこん,30600,,,93324,380,106.3,101.6
2021,10,9,土,はくさい,31100,,,1468196,78,106.9,96.3
2021,10,9,土,みずな,31300,,,49242,271,120.0,97.8
2021,10,9,土,こまつな,31500,,,145682,207,99.4,102.5
2021,10,9,土,その他の菜類,31550,,,3841,304,83.9,109.0
2021,10,9,土,ちんげんさい,31560,,,44162,259,113.4,98.1
2021,10,9,土,キャベツ,31700,,,1877641,82,99.6,100.0
2021,10,9,土,ほうれんそう,31800,,,136448,550,115.5,98.9
2021,10,9,土,ねぎ,31900,,,437469,332,107.0,97.1
2021,10,9,土,うど,32400,,,268,812,103.1,101.2
2021,10,9,土,みつば,32500,,,14395,487,104.5,101.5
2021,10,9,土,しゅんぎく,32600,,,14684,579,113.2,97.6
2021,10,9,土,にら,32800,,,68277,646,115.6,98.5
2021,10,9,土,セルリー,32900,,,62076,238,108.8,100.4
2021,10,9,土,アスパラガス,33100,,,25247,919,130.6,101.0
2021,10,9,土,　　うち輸入,33101,,,13896,879,117.8,101.4
