年,月,日,曜日,品目名,品目コード,数量,価格
2024,5,21,火,ピーマン,34500,204885,588
2024,5,21,火,ししとう,34600,9332,1882
2024,5,21,火,そらまめ,35400,30562,567
2024,5,21,火,えだまめ,35500,14584,1573
2024,5,21,火,さといも,36300,18136,541
2024,5,21,火,たまねぎ,36610,1423349,125
2024,5,21,火,にんにく,36700,24654,1173
2024,5,21,火,しょうが,37200,52204,847
2024,5,21,火,生しいたけ,38100,57118,998
2024,5,21,火,なめこ,38300,23555,489
2024,5,21,火,えのきだけ,38400,102160,311
2024,5,21,火,しめじ,38500,72595,449
2024,5,23,木,だいこん,30100,916196,161
2024,5,23,木,かぶ,30200,103375,142
2024,5,23,木,にんじん,30300,852777,191
2024,5,23,木,ごぼう,30400,69551,363
2024,5,23,木,たけのこ,30500,2576,711
2024,5,23,木,れんこん,30600,28785,683
2024,5,23,木,はくさい,31100,1205025,111
2024,5,23,木,みずな,31300,57461,348
2024,5,23,木,こまつな,31500,170890,379
2024,5,23,木,ちんげんさい,31560,59546,323
2024,5,23,木,キャベツ,31700,1941745,158
2024,5,23,木,ほうれんそう,31800,178261,604
2024,5,23,木,ねぎ,31900,365811,489
2024,5,23,木,みつば,32500,11667,542
2024,5,23,木,しゅんぎく,32600,10351,699
2024,5,23,木,にら,32800,98052,466
2024,5,23,木,アスパラガス,33100,57749,1857
2024,5,23,木,カリフラワー,33200,30038,298
2024,5,23,木,ブロッコリー,33300,278222,546
2024,5,23,木,レタス,33400,999806,207
2024,5,23,木,きゅうり,34100,1036444,295
2024,5,23,木,かぼちゃ,34200,278458,264
2024,5,23,木,なす,34300,576228,422
2024,5,23,木,トマト,34400,890112,414
2024,5,23,木,ミニトマト,34450,308092,602
2024,5,23,木,ピーマン,34500,337545,588
2024,5,23,木,ししとう,34600,12346,1667
2024,5,23,木,そらまめ,35400,30320,550
2024,5,23,木,えだまめ,35500,23428,1474
2024,5,23,木,さといも,36300,13831,616
2024,5,23,木,たまねぎ,36610,1672627,127
2024,5,23,木,にんにく,36700,20605,1203
2024,5,23,木,しょうが,37200,62310,863
2024,5,23,木,生しいたけ,38100,62396,976
2024,5,23,木,なめこ,38300,22528,486
2024,5,23,木,えのきだけ,38400,109586,318
2024,5,23,木,しめじ,38500,86668,432
2024,5,24,金,だいこん,30100,824227,151
2024,5,24,金,かぶ,30200,95840,152
2024,5,24,金,にんじん,30300,683253,198
2024,5,24,金,ごぼう,30400,39885,425
2024,5,24,金,たけのこ,30500,1443,847
2024,5,24,金,れんこん,30600,21362,718
2024,5,24,金,はくさい,31100,838172,108
2024,5,24,金,みずな,31300,46871,335
2024,5,24,金,こまつな,31500,122550,382
2024,5,24,金,ちんげんさい,31560,42206,327
2024,5,24,金,キャベツ,31700,1659250,148
2024,5,24,金,ほうれんそう,31800,121186,586
2024,5,24,金,ねぎ,31900,307992,477
2024,5,24,金,みつば,32500,11607,511
2024,5,24,金,しゅんぎく,32600,9164,663
2024,5,24,金,にら,32800,83122,461
2024,5,24,金,アスパラガス,33100,40542,1779
2024,5,24,金,カリフラワー,33200,19002,301
2024,5,24,金,ブロッコリー,33300,198861,518
2024,5,24,金,レタス,33400,741528,188
2024,5,24,金,きゅうり,34100,628241,291
2024,5,24,金,かぼちゃ,34200,265306,266
2024,5,24,金,なす,34300,344361,429
2024,5,24,金,トマト,34400,510253,424
2024,5,24,金,ミニトマト,34450,160933,626
2024,5,24,金,ピーマン,34500,252226,592
2024,5,24,金,ししとう,34600,8263,1855
2024,5,24,金,そらまめ,35400,23655,533
2024,5,24,金,えだまめ,35500,19025,1439
2024,5,24,金,さといも,36300,11771,562
2024,5,24,金,たまねぎ,36610,1503757,124
2024,5,24,金,にんにく,36700,16650,1078
2024,5,24,金,しょうが,37200,60413,856
2024,5,24,金,生しいたけ,38100,49378,983
2024,5,24,金,なめこ,38300,18219,484
2024,5,24,金,えのきだけ,38400,90427,323
2024,5,24,金,しめじ,38500,68488,444
2024,5,25,土,だいこん,30100,874330,140
2024,5,25,土,かぶ,30200,91150,149
2024,5,25,土,にんじん,30300,705453,196
2024,5,25,土,ごぼう,30400,57643,397
2024,5,25,土,たけのこ,30500,1763,688
2024,5,25,土,れんこん,30600,26537,696
2024,5,25,土,はくさい,31100,1073292,93
2024,5,25,土,みずな,31300,50780,318
2024,5,25,土,こまつな,31500,141431,372
2024,5,25,土,ちんげんさい,31560,45835,336
2024,5,25,土,キャベツ,31700,2144168,133
2024,5,25,土,ほうれんそう,31800,134912,573
2024,5,25,土,ねぎ,31900,349355,477
2024,5,25,土,みつば,32500,12942,517
2024,5,25,土,しゅんぎく,32600,9298,656
2024,5,25,土,にら,32800,96200,475
2024,5,25,土,アスパラガス,33100,39737,1758
2024,5,25,土,カリフラワー,33200,24682,305
2024,5,25,土,ブロッコリー,33300,255396,500
2024,5,25,土,レタス,33400,787271,178
2024,5,25,土,きゅうり,34100,700803,289
2024,5,25,土,かぼちゃ,34200,238501,262
2024,5,25,土,なす,34300,375035,426
2024,5,25,土,トマト,34400,615614,417
2024,5,25,土,ミニトマト,34450,201791,653
2024,5,25,土,ピーマン,34500,281773,587
2024,5,25,土,ししとう,34600,11731,1565
2024,5,25,土,そらまめ,35400,29109,524
2024,5,25,土,えだまめ,35500,24767,1391
2024,5,25,土,さといも,36300,16093,571
2024,5,25,土,たまねぎ,36610,1720801,113
2024,5,25,土,にんにく,36700,24702,1368
2024,5,25,土,しょうが,37200,57556,867
2024,5,25,土,生しいたけ,38100,61480,951
2024,5,25,土,なめこ,38300,23332,486
2024,5,25,土,えのきだけ,38400,106426,323
2024,5,25,土,しめじ,38500,85790,443
2024,5,27,月,だいこん,30100,965193,125
2024,5,27,月,かぶ,30200,81773,148
2024,5,27,月,にんじん,30300,812449,200
2024,5,27,月,ごぼう,30400,70996,394
2024,5,27,月,たけのこ,30500,22827,199
2024,5,27,月,れんこん,30600,19880,869
2024,5,27,月,はくさい,31100,1176745,81
2024,5,27,月,みずな,31300,53936,309
2024,5,27,月,こまつな,31500,162490,364
2024,5,27,月,ちんげんさい,31560,46903,338
2024,5,27,月,キャベツ,31700,1834765,137
2024,5,27,月,ほうれんそう,31800,157819,554
2024,5,27,月,ねぎ,31900,326925,480
2024,5,27,月,みつば,32500,12805,507
2024,5,27,月,しゅんぎく,32600,8625,644
2024,5,27,月,にら,32800,85873,474
2024,5,27,月,アスパラガス,33100,46462,1911
2024,5,27,月,カリフラワー,33200,31592,283
2024,5,27,月,ブロッコリー,33300,311590,460
2024,5,27,月,レタス,33400,976007,168
2024,5,27,月,きゅうり,34100,1084698,266
2024,5,27,月,かぼちゃ,34200,339936,277
2024,5,27,月,なす,34300,531300,411
2024,5,27,月,トマト,34400,924824,397
2024,5,27,月,ミニトマト,34450,319110,645
2024,5,27,月,ピーマン,34500,371612,582
2024,5,27,月,ししとう,34600,12362,1490
2024,5,27,月,そらまめ,35400,32761,547
2024,5,27,月,えだまめ,35500,25524,1321
2024,5,27,月,さといも,36300,15656,610
2024,5,27,月,たまねぎ,36610,1425967,127
2024,5,27,月,にんにく,36700,20179,1321
2024,5,27,月,しょうが,37200,66504,845
2024,5,27,月,生しいたけ,38100,56774,959
2024,5,27,月,なめこ,38300,21800,486
2024,5,27,月,えのきだけ,38400,104543,320
2024,5,27,月,しめじ,38500,76038,441
2024,5,28,火,だいこん,30100,918319,121
2024,5,28,火,かぶ,30200,87545,144
2024,5,28,火,にんじん,30300,665097,206
2024,5,28,火,ごぼう,30400,47882,461
2024,5,28,火,たけのこ,30500,24828,194
2024,5,28,火,れんこん,30600,21136,848
2024,5,28,火,はくさい,31100,1028322,77
2024,5,28,火,みずな,31300,47814,311
2024,5,28,火,こまつな,31500,135038,367
2024,5,28,火,ちんげんさい,31560,48991,340
2024,5,28,火,キャベツ,31700,1683638,134
2024,5,28,火,ほうれんそう,31800,120706,547
2024,5,28,火,ねぎ,31900,346229,485
2024,5,28,火,みつば,32500,13771,516
2024,5,28,火,しゅんぎく,32600,8816,615
2024,5,28,火,にら,32800,81025,477
2024,5,28,火,アスパラガス,33100,39666,1784
2024,5,28,火,カリフラワー,33200,21658,274
2024,5,28,火,ブロッコリー,33300,233112,452
2024,5,28,火,レタス,33400,781582,161
2024,5,28,火,きゅうり,34100,755015,253
2024,5,28,火,かぼちゃ,34200,223385,260
2024,5,28,火,なす,34300,339256,411
2024,5,28,火,トマト,34400,637430,392
2024,5,28,火,ミニトマト,34450,181037,652
2024,5,28,火,ピーマン,34500,234972,587
2024,5,28,火,ししとう,34600,11079,1528
2024,5,28,火,そらまめ,35400,35410,537
2024,5,28,火,えだまめ,35500,28551,1301
2024,5,28,火,さといも,36300,18178,563
2024,5,28,火,たまねぎ,36610,1344483,131
2024,5,28,火,にんにく,36700,15686,1118
2024,5,28,火,しょうが,37200,66572,852
2024,5,28,火,生しいたけ,38100,54935,951
2024,5,28,火,なめこ,38300,23282,491
2024,5,28,火,えのきだけ,38400,97794,323
2024,5,28,火,しめじ,38500,66929,444
2024,5,30,木,だいこん,30100,914354,113
2024,5,30,木,かぶ,30200,87044,142
2024,5,30,木,にんじん,30300,627217,211
2024,5,30,木,ごぼう,30400,73988,377
2024,5,30,木,たけのこ,30500,1880,622
2024,5,30,木,れんこん,30600,17466,901
2024,5,30,木,はくさい,31100,1116255,79
2024,5,30,木,みずな,31300,55102,292
2024,5,30,木,こまつな,31500,176925,341
2024,5,30,木,ちんげんさい,31560,51224,336
2024,5,30,木,キャベツ,31700,1748317,122
2024,5,30,木,ほうれんそう,31800,180919,528
2024,5,30,木,ねぎ,31900,386361,474
2024,5,30,木,みつば,32500,13163,493
2024,5,30,木,しゅんぎく,32600,8734,606
2024,5,30,木,にら,32800,94222,470
2024,5,30,木,アスパラガス,33100,50927,1900
2024,5,30,木,カリフラワー,33200,28209,258
2024,5,30,木,ブロッコリー,33300,333101,441
2024,5,30,木,レタス,33400,884543,147
2024,5,30,木,きゅうり,34100,1117361,235
2024,5,30,木,かぼちゃ,34200,296529,274
2024,5,30,木,なす,34300,570118,411
2024,5,30,木,トマト,34400,1053783,375
2024,5,30,木,ミニトマト,34450,349715,646
2024,5,30,木,ピーマン,34500,408104,575
2024,5,30,木,ししとう,34600,16316,1330
2024,5,30,木,そらまめ,35400,27043,569
2024,5,30,木,えだまめ,35500,33025,1242
2024,5,30,木,さといも,36300,13136,577
2024,5,30,木,たまねぎ,36610,1485919,130
2024,5,30,木,にんにく,36700,22664,1339
2024,5,30,木,しょうが,37200,67744,845
2024,5,30,木,生しいたけ,38100,63633,948
2024,5,30,木,なめこ,38300,22345,493
2024,5,30,木,えのきだけ,38400,115154,313
2024,5,30,木,しめじ,38500,77364,447
2024,5,31,金,だいこん,30100,754021,108
2024,5,31,金,かぶ,30200,77576,140
2024,5,31,金,にんじん,30300,464669,219
2024,5,31,金,ごぼう,30400,57979,297
2024,5,31,金,たけのこ,30500,907,681
2024,5,31,金,れんこん,30600,17308,859
2024,5,31,金,はくさい,31100,1016704,72
2024,5,31,金,みずな,31300,47271,284
2024,5,31,金,こまつな,31500,120348,324
2024,5,31,金,ちんげんさい,31560,39500,326
2024,5,31,金,キャベツ,31700,1856308,117
2024,5,31,金,ほうれんそう,31800,119263,523
2024,5,31,金,ねぎ,31900,287156,484
2024,5,31,金,みつば,32500,12454,477
2024,5,31,金,しゅんぎく,32600,7567,610
2024,5,31,金,にら,32800,83602,462
2024,5,31,金,アスパラガス,33100,32218,1912
2024,5,31,金,カリフラワー,33200,16934,255
2024,5,31,金,ブロッコリー,33300,219711,442
2024,5,31,金,レタス,33400,827228,141
2024,5,31,金,きゅうり,34100,569805,238
2024,5,31,金,かぼちゃ,34200,320874,252
2024,5,31,金,なす,34300,299765,413
2024,5,31,金,トマト,34400,707041,356
2024,5,31,金,ミニトマト,34450,194662,636
2024,5,31,金,ピーマン,34500,307501,554
2024,5,31,金,ししとう,34600,9476,1427
2024,5,31,金,そらまめ,35400,21921,511
2024,5,31,金,えだまめ,35500,34694,1229
2024,5,31,金,さといも,36300,10904,536
2024,5,31,金,たまねぎ,36610,1316868,126
2024,5,31,金,にんにく,36700,12044,940
2024,5,31,金,しょうが,37200,59632,846
2024,5,31,金,生しいたけ,38100,49573,939
2024,5,31,金,なめこ,38300,17353,486
2024,5,31,金,えのきだけ,38400,83949,321
2024,5,31,金,しめじ,38500,58340,448
2024,6,1,土,だいこん,30100,933749,107
2024,6,1,土,かぶ,30200,68043,151
2024,6,1,土,にんじん,30300,642284,226
2024,6,1,土,ごぼう,30400,73982,335
2024,6,1,土,たけのこ,30500,1129,519
2024,6,1,土,れんこん,30600,17721,966
2024,6,1,土,はくさい,31100,863922,77
2024,6,1,土,みずな,31300,48828,284
2024,6,1,土,こまつな,31500,138759,321
2024,6,1,土,ちんげんさい,31560,56062,321
2024,6,1,土,キャベツ,31700,1854902,116
2024,6,1,土,ほうれんそう,31800,145345,522
2024,6,1,土,ねぎ,31900,360510,468
2024,6,1,土,みつば,32500,13413,488
2024,6,1,土,しゅんぎく,32600,7653,676
2024,6,1,土,にら,32800,92105,460
2024,6,1,土,アスパラガス,33100,34473,1811
2024,6,1,土,カリフラワー,33200,17069,274
2024,6,1,土,ブロッコリー,33300,257858,449
2024,6,1,土,レタス,33400,814964,139
2024,6,1,土,きゅうり,34100,634258,238
2024,6,1,土,かぼちゃ,34200,354704,266
2024,6,1,土,なす,34300,317987,415
2024,6,1,土,トマト,34400,808022,349
2024,6,1,土,ミニトマト,34450,207857,648
2024,6,1,土,ピーマン,34500,284303,559
2024,6,1,土,ししとう,34600,13893,1306
2024,6,1,土,そらまめ,35400,35578,530
2024,6,1,土,えだまめ,35500,40200,1218
2024,6,1,土,さといも,36300,12970,553
2024,6,1,土,たまねぎ,36610,1490412,133
2024,6,1,土,にんにく,36700,18132,1293
2024,6,1,土,しょうが,37200,77608,760
2024,6,1,土,生しいたけ,38100,59954,931
2024,6,1,土,なめこ,38300,24000,487
2024,6,1,土,えのきだけ,38400,110428,313
2024,6,1,土,しめじ,38500,83043,446
2024,6,3,月,だいこん,30100,775325,103
2024,6,3,月,かぶ,30200,77648,153
2024,6,3,月,にんじん,30300,700066,233
2024,6,3,月,ごぼう,30400,67798,416
2024,6,3,月,たけのこ,30500,1400,590
2024,6,3,月,れんこん,30600,15116,1114
2024,6,3,月,はくさい,31100,1245107,78
2024,6,3,月,みずな,31300,47918,284
2024,6,3,月,こまつな,31500,148936,314
2024,6,3,月,ちんげんさい,31560,44203,330
2024,6,3,月,キャベツ,31700,1741630,111
2024,6,3,月,ほうれんそう,31800,165303,526
2024,6,3,月,ねぎ,31900,332296,478
2024,6,3,月,みつば,32500,12147,494
2024,6,3,月,しゅんぎく,32600,7458,681
2024,6,3,月,にら,32800,93432,444
2024,6,3,月,アスパラガス,33100,44678,1875
2024,6,3,月,カリフラワー,33200,25912,258
2024,6,3,月,ブロッコリー,33300,302306,449
2024,6,3,月,レタス,33400,1008051,135
2024,6,3,月,きゅうり,34100,852318,233
2024,6,3,月,かぼちゃ,34200,344148,256
2024,6,3,月,なす,34300,444597,425
2024,6,3,月,トマト,34400,1062425,331
2024,6,3,月,ミニトマト,34450,291687,626
2024,6,3,月,ピーマン,34500,362590,537
2024,6,3,月,ししとう,34600,15221,1254
2024,6,3,月,そらまめ,35400,38002,525
2024,6,3,月,えだまめ,35500,47273,1149
2024,6,3,月,さといも,36300,11981,577
2024,6,3,月,たまねぎ,36610,1498306,126
2024,6,3,月,にんにく,36700,32161,1455
2024,6,3,月,しょうが,37200,71590,809
2024,6,3,月,生しいたけ,38100,54789,939
2024,6,3,月,なめこ,38300,20580,488
2024,6,3,月,えのきだけ,38400,110599,318
2024,6,3,月,しめじ,38500,77319,430
2024,6,4,火,だいこん,30100,868562,101
2024,6,4,火,かぶ,30200,76590,157
2024,6,4,火,にんじん,30300,646040,229
2024,6,4,火,ごぼう,30400,70811,377
2024,6,4,火,たけのこ,30500,1157,575
2024,6,4,火,れんこん,30600,16507,1113
2024,6,4,火,はくさい,31100,849322,76
2024,6,4,火,みずな,31300,42613,297
2024,6,4,火,こまつな,31500,121190,323
2024,6,4,火,ちんげんさい,31560,44069,340
2024,6,4,火,キャベツ,31700,2086390,107
2024,6,4,火,ほうれんそう,31800,127460,536
2024,6,4,火,ねぎ,31900,335783,474
2024,6,4,火,みつば,32500,12796,503
2024,6,4,火,しゅんぎく,32600,6576,692
2024,6,4,火,にら,32800,83529,450
2024,6,4,火,アスパラガス,33100,40355,1853
2024,6,4,火,カリフラワー,33200,16559,263
2024,6,4,火,ブロッコリー,33300,218998,447
2024,6,4,火,レタス,33400,807370,139
2024,6,4,火,きゅうり,34100,559511,242
2024,6,4,火,かぼちゃ,34200,270413,248
2024,6,4,火,なす,34300,304435,425
2024,6,4,火,トマト,34400,704058,336
2024,6,4,火,ミニトマト,34450,185517,631
2024,6,4,火,ピーマン,34500,242346,532
2024,6,4,火,ししとう,34600,12855,1321
2024,6,4,火,そらまめ,35400,37873,522
2024,6,4,火,えだまめ,35500,39653,1110
2024,6,4,火,さといも,36300,10915,574
2024,6,4,火,たまねぎ,36610,1132573,136
2024,6,4,火,にんにく,36700,13295,899
2024,6,4,火,しょうが,37200,62094,798
2024,6,4,火,生しいたけ,38100,53464,940
2024,6,4,火,なめこ,38300,23753,488
2024,6,4,火,えのきだけ,38400,100423,321
2024,6,4,火,しめじ,38500,74107,433
2024,6,6,木,だいこん,30100,795616,104
2024,6,6,木,かぶ,30200,80917,150
2024,6,6,木,にんじん,30300,785806,239
2024,6,6,木,ごぼう,30400,60748,426
2024,6,6,木,たけのこ,30500,1250,605
2024,6,6,木,れんこん,30600,17203,1186
2024,6,6,木,はくさい,31100,1425375,75
2024,6,6,木,みずな,31300,51245,290
2024,6,6,木,こまつな,31500,176407,304
2024,6,6,木,ちんげんさい,31560,46901,340
2024,6,6,木,キャベツ,31700,2127656,99
2024,6,6,木,ほうれんそう,31800,188310,530
2024,6,6,木,ねぎ,31900,370001,468
2024,6,6,木,みつば,32500,11679,494
2024,6,6,木,しゅんぎく,32600,8912,628
2024,6,6,木,にら,32800,93033,444
2024,6,6,木,アスパラガス,33100,54482,1754
2024,6,6,木,カリフラワー,33200,26484,265
2024,6,6,木,ブロッコリー,33300,297005,457
2024,6,6,木,レタス,33400,1093232,130
2024,6,6,木,きゅうり,34100,786100,246
2024,6,6,木,かぼちゃ,34200,327777,288
2024,6,6,木,なす,34300,508092,426
2024,6,6,木,トマト,34400,970396,349
2024,6,6,木,ミニトマト,34450,314970,623
2024,6,6,木,ピーマン,34500,384952,501
2024,6,6,木,ししとう,34600,16967,1217
2024,6,6,木,そらまめ,35400,26403,502
2024,6,6,木,えだまめ,35500,49999,1084
