年,月,日,曜日,品目名,品目コード,数量,価格
2022,9,3,土,いちご,46100,1666,2594
2022,9,3,土,メロン計,47000,153176,505
2022,9,3,土,すいか,48100,231299,199
2022,9,3,土,バナナ,50100,475948,188
2022,9,3,土,パイナップル,50300,98210,208
2022,9,3,土,レモン,50400,76216,359
2022,9,3,土,オレンジ,50600,46114,318
2022,9,3,土,輸入キウイ,50800,154650,574
2022,9,3,土,輸入メロン,50850,1452,366
2022,9,5,月,みかん,40100,132188,494
2022,9,5,月,りんご計,42000,912777,293
2022,9,5,月,日本なし計,43000,1051245,379
2022,9,5,月,かき計,43500,20270,552
2022,9,5,月,もも,44100,232765,553
2022,9,5,月,すもも,44700,40952,605
2022,9,5,月,ぶどう計,45000,494854,1461
2022,9,5,月,くり,45700,43594,1155
2022,9,5,月,いちご,46100,3250,2682
2022,9,5,月,メロン計,47000,151368,513
2022,9,5,月,すいか,48100,134112,190
2022,9,5,月,バナナ,50100,418624,199
2022,9,5,月,パイナップル,50300,50352,209
2022,9,5,月,レモン,50400,21988,386
2022,9,5,月,オレンジ,50600,41730,319
2022,9,5,月,輸入キウイ,50800,92057,612
2022,9,5,月,輸入メロン,50850,1668,438
2022,9,6,火,みかん,40100,51809,627
2022,9,6,火,りんご計,42000,680838,290
2022,9,6,火,日本なし計,43000,949802,391
2022,9,6,火,かき計,43500,37230,559
2022,9,6,火,もも,44100,180517,601
2022,9,6,火,すもも,44700,38721,625
2022,9,6,火,ぶどう計,45000,458919,1453
2022,9,6,火,くり,45700,38989,1074
2022,9,6,火,いちご,46100,1784,2573
2022,9,6,火,メロン計,47000,123745,529
2022,9,6,火,すいか,48100,172970,202
2022,9,6,火,バナナ,50100,419824,174
2022,9,6,火,パイナップル,50300,77199,213
2022,9,6,火,レモン,50400,31979,364
2022,9,6,火,オレンジ,50600,40843,326
2022,9,6,火,輸入キウイ,50800,61326,621
2022,9,6,火,輸入メロン,50850,2425,400
2022,9,8,木,みかん,40100,152330,412
2022,9,8,木,りんご計,42000,809961,278
2022,9,8,木,日本なし計,43000,1193134,358
2022,9,8,木,かき計,43500,89373,444
2022,9,8,木,もも,44100,193064,582
2022,9,8,木,すもも,44700,46372,609
2022,9,8,木,ぶどう計,45000,545866,1431
2022,9,8,木,くり,45700,50612,1059
2022,9,8,木,いちご,46100,3086,2531
2022,9,8,木,メロン計,47000,123621,564
2022,9,8,木,すいか,48100,175740,231
2022,9,8,木,バナナ,50100,485102,197
2022,9,8,木,パイナップル,50300,83189,219
2022,9,8,木,レモン,50400,32112,372
2022,9,8,木,オレンジ,50600,49618,299
2022,9,8,木,輸入キウイ,50800,120374,589
2022,9,8,木,輸入メロン,50850,3153,364
2022,9,9,金,みかん,40100,90553,415
2022,9,9,金,りんご計,42000,625589,268
2022,9,9,金,日本なし計,43000,738500,369
2022,9,9,金,かき計,43500,121774,418
2022,9,9,金,もも,44100,79205,572
2022,9,9,金,すもも,44700,35574,645
2022,9,9,金,ぶどう計,45000,456744,1427
2022,9,9,金,くり,45700,46813,1045
2022,9,9,金,いちご,46100,1644,2648
2022,9,9,金,メロン計,47000,94979,583
2022,9,9,金,すいか,48100,110408,214
2022,9,9,金,バナナ,50100,505264,178
2022,9,9,金,パイナップル,50300,97319,213
2022,9,9,金,レモン,50400,32790,387
2022,9,9,金,オレンジ,50600,46426,301
2022,9,9,金,輸入キウイ,50800,59732,616
2022,9,9,金,輸入メロン,50850,2355,414
2022,9,10,土,みかん,40100,182654,443
2022,9,10,土,りんご計,42000,665624,271
2022,9,10,土,日本なし計,43000,826710,359
2022,9,10,土,かき計,43500,127622,414
2022,9,10,土,もも,44100,119611,616
2022,9,10,土,すもも,44700,33648,617
2022,9,10,土,ぶどう計,45000,410892,1420
2022,9,10,土,くり,45700,45171,965
2022,9,10,土,いちご,46100,2002,2561
2022,9,10,土,メロン計,47000,101358,548
2022,9,10,土,すいか,48100,196876,230
2022,9,10,土,キウイフルツ,49300,8,188
2022,9,10,土,バナナ,50100,466941,192
2022,9,10,土,パイナップル,50300,87501,207
2022,9,10,土,レモン,50400,39644,360
2022,9,10,土,オレンジ,50600,55668,287
2022,9,10,土,輸入おうとう,50700,82,119
2022,9,10,土,輸入キウイ,50800,140716,640
2022,9,10,土,輸入メロン,50850,2813,377
2022,9,12,月,みかん,40100,251428,372
2022,9,12,月,りんご計,42000,789705,264
2022,9,12,月,日本なし計,43000,1113596,347
2022,9,12,月,かき計,43500,237600,444
2022,9,12,月,もも,44100,145206,614
2022,9,12,月,すもも,44700,41458,615
2022,9,12,月,ぶどう計,45000,511912,1415
2022,9,12,月,くり,45700,52062,984
2022,9,12,月,いちご,46100,3153,2619
2022,9,12,月,メロン計,47000,98959,575
2022,9,12,月,すいか,48100,115919,201
2022,9,12,月,キウイフルツ,49300,15,488
2022,9,12,月,バナナ,50100,475996,201
2022,9,12,月,パイナップル,50300,81218,198
2022,9,12,月,レモン,50400,48215,333
2022,9,12,月,オレンジ,50600,35334,313
2022,9,12,月,輸入キウイ,50800,75620,616
2022,9,12,月,輸入メロン,50850,1253,277
2022,9,13,火,みかん,40100,172354,369
2022,9,13,火,りんご計,42000,620049,276
2022,9,13,火,日本なし計,43000,868016,354
2022,9,13,火,かき計,43500,80931,410
2022,9,13,火,もも,44100,108306,634
2022,9,13,火,すもも,44700,38591,631
2022,9,13,火,ぶどう計,45000,505086,1416
2022,9,13,火,くり,45700,41079,962
2022,9,13,火,いちご,46100,1969,2594
2022,9,13,火,メロン計,47000,100284,544
2022,9,13,火,すいか,48100,151653,228
2022,9,13,火,キウイフルツ,49300,94,288
2022,9,13,火,バナナ,50100,330829,189
2022,9,13,火,パイナップル,50300,73645,204
2022,9,13,火,レモン,50400,43467,360
2022,9,13,火,オレンジ,50600,33698,322
2022,9,13,火,輸入キウイ,50800,62533,599
2022,9,13,火,輸入メロン,50850,1376,235
2022,9,15,木,みかん,40100,540028,341
2022,9,15,木,りんご計,42000,767056,278
2022,9,15,木,日本なし計,43000,1450161,341
2022,9,15,木,かき計,43500,331597,423
2022,9,15,木,もも,44100,147351,635
2022,9,15,木,すもも,44700,38849,629
2022,9,15,木,ぶどう計,45000,535965,1408
2022,9,15,木,くり,45700,57879,1030
2022,9,15,木,いちご,46100,3889,2617
2022,9,15,木,メロン計,47000,107333,586
2022,9,15,木,すいか,48100,116632,236
2022,9,15,木,キウイフルツ,49300,13,284
2022,9,15,木,バナナ,50100,443353,202
2022,9,15,木,パイナップル,50300,100920,207
2022,9,15,木,レモン,50400,26642,386
2022,9,15,木,オレンジ,50600,56310,304
2022,9,15,木,輸入キウイ,50800,81550,593
2022,9,15,木,輸入メロン,50850,7525,342
2022,9,16,金,みかん,40100,436327,314
2022,9,16,金,りんご計,42000,661201,273
2022,9,16,金,日本なし計,43000,920648,340
2022,9,16,金,かき計,43500,224096,422
2022,9,16,金,もも,44100,96275,649
2022,9,16,金,すもも,44700,31826,644
2022,9,16,金,ぶどう計,45000,454297,1428
2022,9,16,金,くり,45700,35459,1008
2022,9,16,金,いちご,46100,2144,2662
2022,9,16,金,メロン計,47000,100283,578
2022,9,16,金,すいか,48100,62449,206
2022,9,16,金,キウイフルツ,49300,10,292
2022,9,16,金,バナナ,50100,525214,168
2022,9,16,金,パイナップル,50300,99328,211
2022,9,16,金,レモン,50400,38311,355
2022,9,16,金,オレンジ,50600,42794,300
2022,9,16,金,輸入キウイ,50800,92816,580
2022,9,16,金,輸入メロン,50850,4231,344
2022,9,17,土,みかん,40100,528284,315
2022,9,17,土,りんご計,42000,745469,277
2022,9,17,土,日本なし計,43000,1042049,337
2022,9,17,土,かき計,43500,268182,409
2022,9,17,土,もも,44100,118956,634
2022,9,17,土,すもも,44700,31629,630
2022,9,17,土,ぶどう計,45000,510735,1415
2022,9,17,土,くり,45700,44189,1018
2022,9,17,土,いちご,46100,2089,2653
2022,9,17,土,メロン計,47000,96132,603
2022,9,17,土,すいか,48100,115749,250
2022,9,17,土,キウイフルツ,49300,476,667
2022,9,17,土,バナナ,50100,451976,196
2022,9,17,土,パイナップル,50300,109130,209
2022,9,17,土,レモン,50400,36562,377
2022,9,17,土,オレンジ,50600,62687,288
2022,9,17,土,輸入キウイ,50800,132470,643
2022,9,17,土,輸入メロン,50850,3182,374
2022,9,19,月,みかん,40100,7730,215
2022,9,19,月,りんご計,42000,1750,392
2022,9,19,月,日本なし計,43000,5120,434
2022,9,19,月,ぶどう計,45000,270,1788
2022,9,19,月,メロン計,47000,48,932
2022,9,19,月,すいか,48100,3124,97
2022,9,19,月,バナナ,50100,5696,228
2022,9,19,月,パイナップル,50300,5050,246
2022,9,19,月,レモン,50400,200,543
2022,9,19,月,オレンジ,50600,1309,370
2022,9,19,月,輸入キウイ,50800,474,731
2022,9,19,月,輸入メロン,50850,570,201
2022,9,20,火,みかん,40100,755516,297
2022,9,20,火,りんご計,42000,879659,282
2022,9,20,火,日本なし計,43000,1595799,329
2022,9,20,火,かき計,43500,754498,393
2022,9,20,火,もも,44100,131112,634
2022,9,20,火,すもも,44700,32198,601
2022,9,20,火,ぶどう計,45000,481339,1419
2022,9,20,火,くり,45700,60707,1029
2022,9,20,火,いちご,46100,5914,2675
2022,9,20,火,メロン計,47000,103335,623
2022,9,20,火,すいか,48100,112170,227
2022,9,20,火,キウイフルツ,49300,41,221
2022,9,20,火,バナナ,50100,667508,199
2022,9,20,火,パイナップル,50300,89729,201
2022,9,20,火,レモン,50400,37781,338
2022,9,20,火,オレンジ,50600,43600,321
2022,9,20,火,輸入キウイ,50800,98267,612
2022,9,20,火,輸入メロン,50850,2381,411
2022,9,21,水,みかん,40100,80419,306
2022,9,21,水,りんご計,42000,272207,287
2022,9,21,水,日本なし計,43000,303504,353
2022,9,21,水,かき計,43500,177099,382
2022,9,21,水,もも,44100,33120,669
2022,9,21,水,すもも,44700,8521,617
2022,9,21,水,ぶどう計,45000,213478,1360
2022,9,21,水,くり,45700,8201,1070
2022,9,21,水,いちご,46100,1051,2793
2022,9,21,水,メロン計,47000,41038,603
2022,9,21,水,すいか,48100,28499,176
2022,9,21,水,バナナ,50100,197904,189
2022,9,21,水,パイナップル,50300,45706,195
2022,9,21,水,レモン,50400,27368,359
2022,9,21,水,オレンジ,50600,57955,243
2022,9,21,水,輸入キウイ,50800,95603,606
2022,9,21,水,輸入メロン,50850,622,404
2022,9,22,木,みかん,40100,394423,296
2022,9,22,木,りんご計,42000,807081,282
2022,9,22,木,日本なし計,43000,1062297,329
2022,9,22,木,かき計,43500,462212,373
2022,9,22,木,もも,44100,92397,621
2022,9,22,木,すもも,44700,26865,603
2022,9,22,木,ぶどう計,45000,437454,1425
2022,9,22,木,くり,45700,58808,1055
2022,9,22,木,いちご,46100,2806,2650
2022,9,22,木,メロン計,47000,99972,596
2022,9,22,木,すいか,48100,79285,233
2022,9,22,木,キウイフルツ,49300,364,758
2022,9,22,木,バナナ,50100,402764,201
2022,9,22,木,パイナップル,50300,100900,210
2022,9,22,木,レモン,50400,33586,362
2022,9,22,木,オレンジ,50600,43120,300
2022,9,22,木,輸入キウイ,50800,95854,600
2022,9,22,木,輸入メロン,50850,3217,337
2022,9,23,金,みかん,40100,173957,298
2022,9,23,金,りんご計,42000,299747,271
2022,9,23,金,日本なし計,43000,427443,316
2022,9,23,金,かき計,43500,165266,374
2022,9,23,金,もも,44100,29920,612
2022,9,23,金,すもも,44700,12646,631
2022,9,23,金,ぶどう計,45000,205629,1496
2022,9,23,金,くり,45700,25146,907
2022,9,23,金,いちご,46100,896,2864
2022,9,23,金,メロン計,47000,43749,593
2022,9,23,金,すいか,48100,10416,251
2022,9,23,金,キウイフルツ,49300,18,270
2022,9,23,金,バナナ,50100,69791,196
2022,9,23,金,パイナップル,50300,16714,196
2022,9,23,金,レモン,50400,13005,316
2022,9,23,金,オレンジ,50600,17371,187
2022,9,23,金,輸入キウイ,50800,14427,613
2022,9,23,金,輸入メロン,50850,1471,380
2022,9,24,土,みかん,40100,461055,301
2022,9,24,土,りんご計,42000,837606,293
2022,9,24,土,日本なし計,43000,931820,338
2022,9,24,土,かき計,43500,417071,369
2022,9,24,土,もも,44100,60892,625
2022,9,24,土,すもも,44700,20657,588
2022,9,24,土,ぶどう計,45000,550934,1437
2022,9,24,土,くり,45700,84265,1148
2022,9,24,土,いちご,46100,2666,2615
2022,9,24,土,メロン計,47000,101662,570
2022,9,24,土,すいか,48100,74701,225
2022,9,24,土,キウイフルツ,49300,64,262
2022,9,24,土,バナナ,50100,775244,182
2022,9,24,土,パイナップル,50300,116624,207
2022,9,24,土,レモン,50400,45645,349
2022,9,24,土,オレンジ,50600,63723,295
2022,9,24,土,輸入キウイ,50800,169131,609
2022,9,24,土,輸入メロン,50850,2447,401
2022,9,26,月,みかん,40100,590183,280
2022,9,26,月,りんご計,42000,700615,282
2022,9,26,月,日本なし計,43000,675204,336
2022,9,26,月,かき計,43500,686582,364
2022,9,26,月,もも,44100,36966,640
2022,9,26,月,すもも,44700,15110,604
2022,9,26,月,ぶどう計,45000,415752,1420
2022,9,26,月,くり,45700,80541,1124
2022,9,26,月,いちご,46100,2672,2671
2022,9,26,月,メロン計,47000,95668,604
2022,9,26,月,すいか,48100,44154,199
2022,9,26,月,キウイフルツ,49300,592,671
2022,9,26,月,バナナ,50100,480565,206
2022,9,26,月,パイナップル,50300,73858,205
2022,9,26,月,レモン,50400,52235,321
2022,9,26,月,オレンジ,50600,30981,319
2022,9,26,月,輸入キウイ,50800,60565,621
2022,9,26,月,輸入メロン,50850,1857,272
2022,9,27,火,みかん,40100,308743,277
2022,9,27,火,りんご計,42000,557301,298
2022,9,27,火,日本なし計,43000,649769,342
2022,9,27,火,かき計,43500,226290,358
2022,9,27,火,もも,44100,23165,625
2022,9,27,火,すもも,44700,15930,611
2022,9,27,火,ぶどう計,45000,409471,1432
2022,9,27,火,くり,45700,53465,1069
2022,9,27,火,いちご,46100,1865,2568
2022,9,27,火,メロン計,47000,88698,589
2022,9,27,火,すいか,48100,58071,245
2022,9,27,火,キウイフルツ,49300,663,576
2022,9,27,火,バナナ,50100,453463,193
2022,9,27,火,パイナップル,50300,98851,208
2022,9,27,火,レモン,50400,36623,319
2022,9,27,火,オレンジ,50600,44237,301
2022,9,27,火,輸入キウイ,50800,56379,597
2022,9,27,火,輸入メロン,50850,3303,303
2022,9,29,木,みかん,40100,704220,271
2022,9,29,木,りんご計,42000,823781,310
2022,9,29,木,日本なし計,43000,803582,349
2022,9,29,木,かき計,43500,941618,348
2022,9,29,木,もも,44100,34260,672
2022,9,29,木,すもも,44700,16148,656
2022,9,29,木,ぶどう計,45000,422959,1426
2022,9,29,木,くり,45700,107718,1142
2022,9,29,木,いちご,46100,3542,2705
2022,9,29,木,メロン計,47000,112748,606
2022,9,29,木,すいか,48100,49868,250
2022,9,29,木,キウイフルツ,49300,1556,798
2022,9,29,木,バナナ,50100,462606,204
2022,9,29,木,パイナップル,50300,89226,209
2022,9,29,木,レモン,50400,33500,366
2022,9,29,木,オレンジ,50600,39946,292
2022,9,29,木,輸入キウイ,50800,83462,622
2022,9,29,木,輸入メロン,50850,2227,424
2022,9,30,金,みかん,40100,479573,254
2022,9,30,金,りんご計,42000,566273,291
2022,9,30,金,日本なし計,43000,555588,348
2022,9,30,金,かき計,43500,584781,342
2022,9,30,金,もも,44100,11900,647
2022,9,30,金,すもも,44700,11372,644
2022,9,30,金,ぶどう計,45000,366288,1444
2022,9,30,金,くり,45700,56817,993
2022,9,30,金,いちご,46100,1730,2506
2022,9,30,金,メロン計,47000,101001,579
2022,9,30,金,すいか,48100,44705,232
2022,9,30,金,キウイフルツ,49300,714,680
2022,9,30,金,バナナ,50100,741271,184
2022,9,30,金,パイナップル,50300,103427,225
2022,9,30,金,レモン,50400,43414,333
2022,9,30,金,オレンジ,50600,65440,291
2022,9,30,金,輸入キウイ,50800,132209,600
2022,9,30,金,輸入メロン,50850,5574,352
2022,10,1,土,みかん,40100,569223,260
2022,10,1,土,はっさく,41321,145,146
2022,10,1,土,りんご計,42000,609082,329
2022,10,1,土,日本なし計,43000,549196,350
2022,10,1,土,かき計,43500,559346,337
2022,10,1,土,もも,44100,10581,603
2022,10,1,土,すもも,44700,12240,684
2022,10,1,土,ぶどう計,45000,379900,1423
2022,10,1,土,くり,45700,76650,1075
2022,10,1,土,いちご,46100,1999,2611
2022,10,1,土,メロン計,47000,112920,558
2022,10,1,土,すいか,48100,26682,280
2022,10,1,土,キウイフルツ,49300,1376,889
2022,10,1,土,バナナ,50100,299271,208
2022,10,1,土,パイナップル,50300,68947,208
2022,10,1,土,レモン,50400,26919,346
2022,10,1,土,オレンジ,50600,31244,305
2022,10,1,土,輸入キウイ,50800,86014,636
2022,10,1,土,輸入メロン,50850,3064,388
2022,10,3,月,みかん,40100,851565,273
2022,10,3,月,りんご計,42000,706881,328
2022,10,3,月,日本なし計,43000,494889,365
2022,10,3,月,かき計,43500,1156879,311
2022,10,3,月,もも,44100,6513,598
2022,10,3,月,すもも,44700,10561,656
2022,10,3,月,ぶどう計,45000,353915,1421
2022,10,3,月,くり,45700,74989,1046
2022,10,3,月,いちご,46100,2762,2699
2022,10,3,月,メロン計,47000,124949,566
2022,10,3,月,すいか,48100,33764,254
2022,10,3,月,キウイフルツ,49300,4493,1053
2022,10,3,月,バナナ,50100,499530,201
2022,10,3,月,パイナップル,50300,57159,196
2022,10,3,月,レモン,50400,20121,387
2022,10,3,月,オレンジ,50600,31678,299
2022,10,3,月,輸入キウイ,50800,85778,662
2022,10,3,月,輸入メロン,50850,1604,410
2022,10,4,火,みかん,40100,557079,263
2022,10,4,火,りんご計,42000,631264,335
2022,10,4,火,日本なし計,43000,404582,357
2022,10,4,火,かき計,43500,755070,301
2022,10,4,火,もも,44100,6005,577
2022,10,4,火,すもも,44700,11798,694
2022,10,4,火,ぶどう計,45000,325147,1446
2022,10,4,火,くり,45700,52102,1001
2022,10,4,火,いちご,46100,2226,2723
2022,10,4,火,メロン計,47000,106707,564
2022,10,4,火,すいか,48100,34633,247
2022,10,4,火,キウイフルツ,49300,4156,1052
2022,10,4,火,バナナ,50100,378219,181
2022,10,4,火,パイナップル,50300,60940,202
2022,10,4,火,レモン,50400,23748,381
2022,10,4,火,オレンジ,50600,36639,298
